start_station_name,trip_count,latitude,longitude
E 2 St & Avenue C,17947,40.72087360000125,-73.98085794999821
E 20 St & 2 Ave,36533,40.73587678000245,-73.98205026999494
E 20 St & FDR Drive,24989,40.733142590001826,-73.97573880999747
E 20 St & Park Ave,25845,40.73827427999742,-73.98751967999866
E 23 St & 1 Ave,34105,40.73650200000092,-73.9780947199965
E 24 St & Park Ave S,32234,40.74096374000135,-73.98602213000291
E 25 St & 1 Ave,23608,40.738176500001614,-73.97738662000208
E 25 St & 2 Ave,30684,40.73912601000002,-73.97973776000195
E 27 St & 1 Ave,21060,40.73944499999932,-73.97680599999941
E 30 St & Park Ave S,33585,40.74444920999956,-73.98303529000194
E 31 St & 3 Ave,34601,40.74394313999878,-73.97966069000357
E 32 St & Park Ave,43561,40.745712100002144,-73.98194828999995
E 33 St & 1 Ave,15768,40.74322681431917,-73.97449783980845
E 33 St & 5 Ave,28387,40.74765946999857,-73.98490707000019
E 39 St & 2 Ave,38635,40.747803730001046,-73.97344189999444
E 39 St & 3 Ave,34484,40.748900599999146,-73.97604882000306
E 4 St & 2 Ave,31359,40.726280699997226,-73.98978040999617
E 41 St & Madison Ave,18684,40.752165280620396,-73.97992193698882
E 45 St & 3 Ave,20444,40.752554339998454,-73.97282625000054
E 47 St & 1 Ave,11847,40.752068620000365,-73.96784384000048
E 47 St & 2 Ave,18887,40.75323098000071,-73.97032516999819
E 47 St & Park Ave,29563,40.755102669996795,-73.97498696000422
E 48 St & 3 Ave,21674,40.754601102599175,-73.97187885499812
E 5 St & Avenue C,15943,40.7229920800004,-73.97995465999803
E 51 St & 1 Ave,13281,40.75455730999968,-73.96592976000078
E 51 St & Lexington Ave,19074,40.75714758000053,-73.97207836000266
E 52 St & 2 Ave,14969,40.756013999999034,-73.96741599999956
E 53 St & Madison Ave,14987,40.75971080000031,-73.97402311000042
E 55 St & 2 Ave,14393,40.757973220000274,-73.9660330799998
E 55 St & Lexington Ave,12750,40.75968085000061,-73.9703136600001
E 58 St & 3 Ave,33254,40.76095756000273,-73.96724466999889
E 6 St & Avenue B,26373,40.72453733999863,-73.98185424000192
E 6 St & Avenue D,12169,40.72228087000091,-73.97668709000145
E 7 St & Avenue A,35633,40.726217880000924,-73.98379855000006
E 9 St & Avenue C,26059,40.72521310999917,-73.97768752000226
Emerson Pl & Myrtle Ave,5132,40.69363136999959,-73.96223558000051
FDR Drive & E 35 St,24600,40.74421900000015,-73.97121213999681
Forsyth St & Broome St,30521,40.718939040001466,-73.99266287999572
Forsyth St & Canal St,20096,40.715815500002016,-73.99422366000293
Franklin Ave & Myrtle Ave,2883,40.69454608724608,-73.95801365375519
Franklin St & W Broadway,19944,40.71911551999958,-74.00666661000179
Front St & Gold St,5537,40.702239999999755,-73.98257800000015
Front St & Maiden Ln,16110,40.70530953999925,-74.00612571999956
Front St & Washington St,14721,40.70255087999977,-73.9894023600023
Fulton St & Clermont Ave,4184,40.684157479999755,-73.96922272999986
Fulton St & Grand Ave,5787,40.682231660000184,-73.96145830000022
Fulton St & Rockwell Pl,6683,40.688225999999396,-73.97938199999949
Fulton St & Waverly Ave,7825,40.68323865460367,-73.96599590778352
Fulton St & William St,20018,40.70955957999894,-74.00653609000139
Grand Army Plaza & Central Park S,42058,40.764397100003016,-73.97371464999782
Grand St & Greene St,22778,40.72165480999836,-74.00234736999869
Grand St & Havemeyer St,6570,40.71286844000063,-73.95698119000006
Great Jones St,40917,40.727434229999254,-73.99379025000081
Greenwich Ave & Charles St,28529,40.73523799999853,-74.0002709999978
Hancock St & Bedford Ave,3691,40.68216564000028,-73.95399026000061
Harrison St & Hudson St,12625,40.71870987000072,-74.00900089999912
Henry St & Atlantic Ave,10752,40.690892719998935,-73.99612348999777
Henry St & Grand St,21476,40.714214999999975,-73.98134599999658
Henry St & Poplar St,6399,40.70046899999965,-73.99145400000066
Hicks St & Montague St,12090,40.695128450001064,-73.9959506500015
Howard St & Centre St,26087,40.71910536999873,-73.99973337000105
Hudson St & Reade St,19336,40.71625007999895,-74.00910589999782
Jay St & Tech Pl,11440,40.69506499999989,-73.9871669999994
John St & William St,17809,40.70862143999935,-74.00722155999924
Johnson St & Gold St,8807,40.694748810000576,-73.98362464000053
Kent Ave & S 11 St,4921,40.70764494417636,-73.96841526031494
LaGuardia Pl & W 3 St,36971,40.72917024999755,-73.99810230999775
Lafayette Ave & Classon Ave,4549,40.68900443000079,-73.96023853999951
Lafayette Ave & Fort Greene Pl,7925,40.686918650000024,-73.97668199999995
Lafayette Ave & St James Pl,4432,40.68851533999988,-73.96476280000003
Lafayette St & E 8 St,86692,40.730206605301326,-73.99102628231049
Lafayette St & Jersey St,44081,40.72430527250667,-73.99600982666016
Laight St & Hudson St,7617,40.72185379000047,-74.00771779000014
Lawrence St & Willoughby St,13521,40.69236177999901,-73.98631746000196
Lefferts Pl & Franklin Ave,5234,40.68034242299985,-73.9557689391997
Leonard St & Church St,13746,40.71757100000063,-74.00554899999855
Lexington Ave & Classon Ave,4005,40.68676793000022,-73.95928167999959
Liberty St & Broadway,27897,40.70905623,-74.01043381999851
Lispenard St & Broadway,22545,40.719392259999275,-74.0024721399988
Little West St & 1 Pl,21491,40.70569254000026,-74.01677684999973
MacDougal St & Prince St,41063,40.727102580000064,-74.00297088000524
MacDougal St & Washington Sq,24349,40.73226397999833,-73.99852204999834
Macon St & Nostrand Ave,2790,40.6809833853993,-73.9500479759007
Madison St & Clinton St,12891,40.71269041999962,-73.98776323000062
Madison St & Montgomery St,13185,40.71312600000019,-73.98484400000028
Maiden Ln & Pearl St,19392,40.707064560000696,-74.0073185299992
Market St & Cherry St,9844,40.71076228000065,-73.99400397999888
Mercer St & Bleecker St,41561,40.727063633483965,-73.99662137031554
Mercer St & Spring St,24990,40.723627379999535,-73.9994960099998
Metropolitan Ave & Bedford Ave,17176,40.71534824999981,-73.96024116000362
Monroe St & Bedford Ave,4550,40.6851443000004,-73.95380904000017
Monroe St & Classon Ave,2195,40.68456829999956,-73.95881080999975
Mott St & Prince St,38552,40.72317958000239,-73.99480012000217
Murray St & West St,18576,40.71497870000115,-74.01301199999881
Myrtle Ave & St Edwards St,3330,40.69327017999976,-73.97703873999936
Nassau St & Navy St,3944,40.69839895000032,-73.98068914000028
Norfolk St & Broome St,18993,40.71722739999998,-73.98802084000191
Old Fulton St,13106,40.70277158999973,-73.99383605000007
Old Slip & Front St,12213,40.703799199999814,-74.00838675999903
Park Ave & St Edwards St,1815,40.696089410000006,-73.97803415000044
Park Pl & Church St,18624,40.71334184275929,-74.00935515761375
Pearl St & Anchorage Pl,9339,40.70281858000066,-73.9876576199988
Pearl St & Hanover Square,18285,40.704717699999144,-74.00926027000135
Perry St & Bleecker St,22529,40.73535398000076,-74.00483090999843
Pershing Square North,29476,40.751873000001,-73.97770599998793
Pershing Square South,10702,40.75158099999837,-73.97790999999789
Pike St & E Broadway,18306,40.71406666999976,-73.99293911000113
Pike St & Monroe St,10520,40.71173106999976,-73.99193042999867
Pitt St & Stanton St,6758,40.71926081000021,-73.98178023999951
Railroad Ave & Kay Ave,843,40.70531194,-73.97100056
Reade St & Broadway,18880,40.71450450999871,-74.00562789000084
Rivington St & Chrystie St,20759,40.72110062999897,-73.99192539999862
Rivington St & Ridge St,15325,40.7185021100008,-73.98329858999941
S 3 St & Bedford Ave,7193,40.71260485999915,-73.96264403000076
S 4 St & Wythe Ave,7591,40.71285886999978,-73.96590294000272
S Portland Ave & Hanson Pl,5438,40.68539566999976,-73.97431458000041
South End Ave & Liberty St,45461,40.711511999998606,-74.01575600000237
South St & Gouverneur Ln,21048,40.7035537699995,-74.00670226999809
South St & Whitehall St,17011,40.701221279999146,-74.01234218000015
St James Pl & Oliver St,15256,40.71307915999943,-73.99851192999978
St James Pl & Pearl St,9771,40.71117415999932,-74.00016545000065
St Marks Pl & 1 Ave,27898,40.727791259997524,-73.98564945000481
St Marks Pl & 2 Ave,39263,40.728418600002406,-73.98713955999763
Stanton St & Chrystie St,26442,40.72229345999955,-73.99147534999899
Stanton St & Mangin St,12366,40.71782143000017,-73.97628938999942
State St & Smith St,15101,40.689269419999654,-73.98912867000033
Suffolk St & Stanton St,31539,40.72066442000123,-73.98517977000188
Sullivan St & Washington Sq,31332,40.730477470001404,-73.99906065000424
University Pl & E 14 St,60072,40.734926950001295,-73.99200508999677
Vesey Pl & River Terrace,53028,40.715337899997934,-74.01658354000213
W 11 St & 6 Ave,12105,40.73532427000082,-73.99800419000252
W 13 St & 7 Ave,29627,40.73781509000106,-73.99994661000436
W 15 St & 7 Ave,35120,40.73935541999875,-73.9993178299992
W 16 St & The High Line,33057,40.7433493499994,-74.0068175299973
W 18 St & 6 Ave,52215,40.73971300999984,-73.99456404999513
W 20 St & 11 Ave,39644,40.746745000000615,-74.00775600000081
W 20 St & 7 Ave,34972,40.74238787000253,-73.99726234999919
W 20 St & 8 Ave,27642,40.74345335000147,-74.00004030999861
W 21 St & 6 Ave,73448,40.74173969000591,-73.99415555999224
W 22 St & 10 Ave,46677,40.74691959000175,-74.00451887000193
W 22 St & 8 Ave,35740,40.744751480000524,-73.99915362000387
W 24 St & 7 Ave,45252,40.744876340001895,-73.99529885000081
W 25 St & 6 Ave,36867,40.74395411000149,-73.9914487100027
W 26 St & 10 Ave,28788,40.74971775300122,-74.00295034600096
W 26 St & 8 Ave,37331,40.747348250003036,-73.99723551000304
W 27 St & 7 Ave,39632,40.74664700000209,-73.99391499999912
W 31 St & 7 Ave,53178,40.74915600000327,-73.99160000000425
W 33 St & 7 Ave,42631,40.750199950000884,-73.99093084999869
W 34 St & 11 Ave,16087,40.7559415900012,-74.00211630000138
W 37 St & 10 Ave,29436,40.756603589998754,-73.99790089999678
W 37 St & 5 Ave,24359,40.750380090001016,-73.98338988000259
W 38 St & 8 Ave,49223,40.75466591000256,-73.99138151999821
W 4 St & 7 Ave S,42952,40.734011430001495,-74.00293876999753
W 41 St & 8 Ave,51922,40.756405480001824,-73.99002620000017
W 42 St & 8 Ave,29570,40.757569900000746,-73.9909850700038
W 43 St & 10 Ave,30771,40.760094369998605,-73.99461843000377
W 43 St & 6 Ave,4794,40.755273069998175,-73.98316935999912
W 44 St & 5 Ave,23798,40.75500253999881,-73.98014436999856
W 45 St & 6 Ave,30450,40.75680010000224,-73.9829115299998
W 45 St & 8 Ave,25438,40.75929123999961,-73.98859650999708
W 46 St & 11 Ave,22067,40.76341379000107,-73.99667443999954
W 47 St & 10 Ave,22440,40.76269882000189,-73.99301221999738
W 49 St & 8 Ave,33575,40.762272049996646,-73.98788204999492
W 52 St & 11 Ave,24667,40.7672721600001,-73.99392887999723
W 52 St & 5 Ave,17939,40.75992261999762,-73.9764851600026
W 53 St & 10 Ave,21487,40.76669670999856,-73.99061728000113
W 54 St & 9 Ave,13939,40.765849410001785,-73.98690505999923
W 56 St & 10 Ave,17437,40.76825400000006,-73.98863900000127
W 59 St & 10 Ave,22385,40.77051300000076,-73.98803799999891
Washington Ave & Greene Ave,4077,40.68650065000028,-73.96563307000119
Washington Ave & Park Ave,7134,40.69610226000057,-73.96751036999933
Washington Park,6377,40.69178230000029,-73.9737298999991
Washington Pl & 6 Ave,23205,40.73224118999997,-74.00026394000098
Washington Pl & Broadway,28057,40.72903916999813,-73.99404648999919
Washington St & Gansevoort St,32874,40.739323000001335,-74.0081190000033
Water - Whitehall Plaza,12682,40.702550649999615,-74.01272340000081
Watts St & Greenwich St,23011,40.72405549000043,-74.0096596499978
West St & Chambers St,63221,40.717548340002715,-74.01322068999465
West Thames St,29342,40.70834697999938,-74.01713444999841
William St & Pine St,17031,40.70717935999912,-74.00887308000145
Willoughby Ave & Hall St,7357,40.69196034999931,-73.96536850999978
Willoughby Ave & Walworth St,4936,40.69331715999984,-73.95381994999951
Willoughby St & Fleet St,8216,40.69196565999932,-73.9813017999988
Wythe Ave & Metropolitan Ave,15214,40.716887000000895,-73.96319799999844
