start_station_name,trip_count,latitude,longitude
Sheridan Rd & Greenleaf Ave,1748,42.010586563000004,-87.662412095
Sheridan Rd & Irving Park Rd,11542,41.954245,-87.65440600000002
Sheridan Rd & Lawrence Ave,3441,41.969517,-87.654691
Sheridan Rd & Loyola Ave,3830,42.00104378,-87.66119824299999
Sheridan Rd & Montrose Ave,6857,41.96167,-87.65464
Sheridan Rd & Noyes St (NU),2933,42.058239,-87.677432
Shields Ave & 28th Pl,1030,41.842733,-87.635491
Shields Ave & 31st St,2140,41.838464,-87.635406
Shields Ave & 43rd St,35,41.816207679,-87.63481935
Shore Dr & 55th St,7512,41.795212,-87.580715
Smith Park (*),119,41.892048,-87.689397
South Chicago Ave & 83rd St,60,41.743921,-87.575225
South Shore Dr & 67th St,713,41.773643,-87.567514
South Shore Dr & 71st St,556,41.766409456999995,-87.565687572
South Shore Dr & 74th St,512,41.76218896,-87.55927465
Southport Ave & Belmont Ave,4960,41.93949,-87.66378
Southport Ave & Clark St,2714,41.957081,-87.664199
Southport Ave & Clybourn Ave,7512,41.920771,-87.663712
Southport Ave & Irving Park Rd,4837,41.954177,-87.664358
Southport Ave & Roscoe St,11924,41.943739,-87.66402
Southport Ave & Waveland Ave,10228,41.94815,-87.66394
Southport Ave & Wellington Ave,10959,41.935733,-87.663576
Southport Ave & Wrightwood Ave,6058,41.928773,-87.663913
Spaulding Ave & Armitage Ave,3561,41.917183752,-87.710356652
Spaulding Ave & Division St,1003,41.902706594,-87.709219571
St. Clair St & Erie St,19036,41.894448,-87.622663
St. Louis Ave & Balmoral Ave,845,41.980394235,-87.716114961
State St & 19th St,2433,41.856594,-87.627542
State St & 29th St,589,41.841707,-87.626938
State St & 33rd St,8234,41.83473400000001,-87.625813
State St & 35th St,3270,41.8309,-87.62803000000002
State St & 54th St,17,41.796642,-87.625923
State St & 76th St,99,41.756971,-87.62462099999998
State St & 79th St,252,41.750794,-87.624424
State St & Harrison St,8156,41.874053,-87.627716
State St & Kinzie St,18246,41.889187,-87.62775400000002
State St & Pearson St,11941,41.897448,-87.628722
State St & Pershing Rd,164,41.823015238,-87.62656801799999
State St & Randolph St,19001,41.884730200999996,-87.627733569
State St & Van Buren St,11570,41.877181,-87.627844
Stave St & Armitage Ave,2151,41.917741,-87.69139200000002
Stetson Ave & South Water St,13396,41.886835,-87.62232
Stewart Ave & 63rd St (*),5,41.779835,-87.634774
Stockton Dr & Wrightwood Ave,10125,41.93132,-87.63874200000002
Stony Island Ave & 64th St,242,41.778881,-87.586647
Stony Island Ave & 67th St,314,41.773458499,-87.58533973899998
Stony Island Ave & 71st St,225,41.766492936999995,-87.586460878
Stony Island Ave & 75th St,204,41.75866967,-87.586882871
Stony Island Ave & 82nd St,55,41.74655900000001,-87.586005
Stony Island Ave & South Chicago Ave,64,41.751173,-87.585337
Streeter Dr & Grand Ave,66944,41.89227800000001,-87.612043
Talman Ave & Addison St,2181,41.946635831,-87.69461475799999
Theater on the Lake,30679,41.926277,-87.630834
Throop St & 52nd St,13,41.79965900000001,-87.657195
Troy St & Elston Ave,1927,41.945243568,-87.706649901
Troy St & North Ave,1375,41.909769302,-87.70528048700001
Union Ave & Root St,363,41.819102,-87.64327800000002
University Ave & 57th St,11693,41.79147800000001,-87.599861
University Library (NU),3151,42.052939,-87.673447
Valli Produce - Evanston Plaza,422,42.039742,-87.699413
Vernon Ave & 75th St,111,41.758361,-87.614138
Wabash Ave & 16th St,9090,41.860384,-87.625813
Wabash Ave & 83rd St,80,41.743316,-87.622849
Wabash Ave & 87th St,87,41.736646,-87.62263399999998
Wabash Ave & 9th St,12223,41.870769,-87.625734
Wabash Ave & Adams St,11752,41.879472352,-87.625688606
Wabash Ave & Cermak Rd,2787,41.852619,-87.626488
Wabash Ave & Grand Ave,21029,41.891466,-87.626761
Wabash Ave & Roosevelt Rd,21464,41.867227,-87.625961
Wabash Ave & Wacker Pl,12462,41.886875,-87.62603
Wacker Dr & Washington St,18218,41.883132,-87.637321
Wallace St & 35th St,1689,41.830629,-87.64129
Walsh Park,423,41.91461,-87.667968
Warren Park East,728,42.004549622,-87.680666145
Warren Park West,568,42.001785,-87.688829
Washtenaw Ave & Lawrence Ave,1673,41.968987,-87.696027
Washtenaw Ave & Ogden Ave (*),1127,41.861894,-87.693511
Wells St & 19th St,1587,41.856802,-87.63387900000002
Wells St & Concord Ln,20963,41.912133,-87.634656
Wells St & Elm St,12916,41.903222,-87.63432399999998
Wells St & Evergreen Ave,12672,41.906724,-87.63483000000002
Wells St & Hubbard St,17307,41.889906,-87.634266
Wells St & Huron St,19181,41.894722,-87.634362
Wells St & Polk St,7635,41.872596,-87.63350200000002
Wells St & Walton St,6805,41.89993001,-87.63443007
Wentworth Ave & 24th St,1334,41.849237,-87.631715
Wentworth Ave & 33rd St,1540,41.834529886,-87.631822981
Wentworth Ave & 35th St,1439,41.83077700000001,-87.632504
Wentworth Ave & 63rd St,246,41.780079633,-87.629746305
Wentworth Ave & Cermak Rd (Temp),4514,41.853005,-87.630578
Western Ave & 21st St,1326,41.854109,-87.685838
Western Ave & 24th St,599,41.84847,-87.685109
Western Ave & 28th St,193,41.841517708000005,-87.68513144100002
Western Ave & Congress Pkwy,1754,41.874748851,-87.686445276
Western Ave & Division St,4659,41.902893,-87.687275
Western Ave & Fillmore St (*),41,41.868563,-87.686234
Western Ave & Granville Ave,569,41.994161369000004,-87.68943828200001
Western Ave & Howard St,617,42.018901,-87.690048
Western Ave & Leland Ave,5842,41.966555,-87.688487
Western Ave & Lunt Ave,1125,42.008594396999996,-87.690492239
Western Ave & Monroe St,1077,41.879787709,-87.68611280799999
Western Ave & Roscoe St,3008,41.943034,-87.687288
Western Ave & Walton St,5964,41.898417689,-87.68659601600002
Western Ave & Winnebago Ave,7576,41.91552,-87.687022
Western Blvd & 48th Pl,185,41.805661,-87.683392
Wilton Ave & Belmont Ave,17911,41.94018,-87.65304
Wilton Ave & Diversey Pkwy,13624,41.932418,-87.65270500000003
Winchester (Ravenswood) Ave & Balmoral Ave,2202,41.979762,-87.67753
Winchester Ave & Elston Ave,3034,41.92409085,-87.676460075
Winthrop Ave & Lawrence Ave,4411,41.968812,-87.657659
Wolcott (Ravenswood) Ave & Montrose Ave (*),3491,41.961406,-87.67616899999999
Wolcott Ave & Fargo Ave,192,42.016977,-87.677725
Wolcott Ave & Polk St,9389,41.871262,-87.673688
Wood St & 35th St,428,41.830104654,-87.670298309
Wood St & Augusta Blvd,871,41.899181,-87.6722
Wood St & Chicago Ave (*),601,41.895634,-87.672069
Wood St & Hubbard St,3742,41.889587,-87.67195600000002
Wood St & Milwaukee Ave,10332,41.907655,-87.672552
Wood St & Taylor St,5987,41.869154,-87.67104499999998
Woodlawn Ave & 55th St,3488,41.795264,-87.596471
Woodlawn Ave & 75th St,30,41.75916,-87.595751
Woodlawn Ave & Lake Park Ave,1010,41.81409271,-87.597005148
Yates Blvd & 75th St,103,41.758768,-87.56644
10th & E St NW,15156,38.89591400000001,-77.026064
10th & Florida Ave NW,8320,38.920387,-77.025672
10th & G St NW,10695,38.898243,-77.026235
10th & K St NW,18534,38.9024,-77.02622
10th & Monroe St NE,2723,38.93251400000001,-76.992889
10th & U St NW,13394,38.9172,-77.0259
10th St & Constitution Ave NW,18396,38.893028,-77.026013
10th St & L'Enfant Plaza SW,6103,38.884323,-77.02601
11th & F St NW,9771,38.897857,-77.026975
11th & Girard St NW,14106,38.925636,-77.027112
11th & H St NE,8862,38.899983,-76.991383
11th & Kenyon St NW,14415,38.929464,-77.027822
11th & M St NW,23434,38.905607,-77.027137
11th & O St NW,15861,38.90843,-77.02714
11th & Park Rd NW,2276,38.93165,-77.028305
11th & S St NW,11033,38.913761,-77.027025
12th & Irving St NE,2789,38.928644,-76.990955
12th & L St NW,15071,38.903819,-77.0284
12th & Newton St NE,1940,38.933668,-76.991016
12th & U St NW,17146,38.916787,-77.028139
12th St & Pennsylvania Ave SE,4906,38.882489,-76.990121
1301 McCormick Dr / Wayne K. Curry Admin Bldg,129,38.908391,-76.84326300000002
13th & D St NE,11778,38.894832,-76.987633
13th & E St SE,3009,38.882915,-76.98790699999998
13th & H St NE,12905,38.900022,-76.988422
13th St & Eastern Ave,663,38.987,-77.02941700000002
13th St & New York Ave NW,12464,38.900283,-77.029822
14th & Belmont St NW,15006,38.921074,-77.031887
14th & D St NW / Ronald Reagan Building,14197,38.894514,-77.031617
14th & G St NW,14630,38.898409,-77.032278
14th & Girard St NW,8271,38.92528400000001,-77.032375
14th & Harvard St NW,9023,38.9268,-77.0322
14th & Irving St NW,29610,38.928552,-77.032224
14th & L St NW,14547,38.903658,-77.03173699999998
14th & Luzon St NW,155,38.969489,-77.033509
14th & Newton St NW,2684,38.931991,-77.032956
14th & R St NW,24388,38.912681,-77.032523
14th & Rhode Island Ave NW,26249,38.9086,-77.0323
14th & Upshur St NW,4551,38.942016,-77.032652
14th & V St NW,28661,38.917931,-77.032112
14th St & Colorado Ave NW,3161,38.956432,-77.032947
14th St & New York Ave NW,11541,38.899632,-77.031686
14th St & Spring Rd NW,11151,38.9375,-77.0328
14th St Heights / 14th & Crittenden St NW,1883,38.947774,-77.032818
15th & East Capitol St NE,7035,38.889908,-76.983326
15th & Euclid St  NW,11647,38.92333,-77.0352
15th & F St NE,7140,38.897195,-76.983575
15th & K St NW,10674,38.902,-77.03353
15th & L St NW,12550,38.90366,-77.034846
15th & M St NW,16745,38.905424,-77.034674
15th & P St NW,39346,38.90985,-77.034438
15th & W St NW,17372,38.919086,-77.034502
15th St & Constitution Ave NW,26383,38.892244,-77.033234
15th St & Massachusetts Ave SE,7391,38.88732,-76.98356899999997
16th & Harvard St NW,20470,38.926088,-77.036536
16th & Irving St NW,10302,38.928893,-77.03625
16th & Q St SE / Anacostia HS,559,38.870695,-76.982359
16th & R St NW,11154,38.912652,-77.036278
17th & Corcoran St NW,24617,38.9121,-77.0387
17th & G St NW,23509,38.89841,-77.039624
17th & K St NW,18729,38.90276,-77.03863
17th & K St NW / Farragut Square,17420,38.902061,-77.038322
17th St & Independence Ave SW,29578,38.888097,-77.038325
17th St & Massachusetts Ave NW,21538,38.908142,-77.038359
18th & C St NW,7664,38.893511,-77.04154399999999
18th & M St NW,16133,38.905067,-77.041779
18th & Monroe St NE,494,38.93293,-76.979517
18th & R St NW,17952,38.912648,-77.041834
18th St & Pennsylvania Ave NW,13724,38.89968,-77.041539
18th St & Rhode Island Ave NE,1434,38.927095,-76.97892399999998
18th St & Wyoming Ave NW,18866,38.918809,-77.04157099999998
19th & E Street NW,4272,38.8952,-77.0436
19th & East Capitol St SE,5282,38.8896,-76.9769
19th & G St NW,11018,38.898412,-77.043182
19th & K St NW,9241,38.902204,-77.04337
19th & L St NW,9564,38.903407,-77.043648
19th & Savannah St SE,42,38.84623,-76.97703
19th St & Constitution Ave NW,11259,38.8923,-77.0436
19th St & Pennsylvania Ave NW,8561,38.9003,-77.0429
1st & D St SE,14043,38.884916,-77.005965
1st & H St NW,11827,38.900358,-77.012108
1st & K St SE,19255,38.878854,-77.00572700000002
1st & M St NE,31630,38.9057,-77.0056
1st & M St SE,2497,38.876893,-77.006072
1st & N St  SE,9264,38.8743,-77.0057
1st & O St NW,11948,38.908643,-77.012365
1st & Rhode Island Ave NW,13990,38.915417,-77.012289
1st & S Capitol St SE / Oxon Run Trail,130,38.824481,-77.00549699999998
1st & Washington Hospital Center NW,4309,38.928743,-77.012457
20th & E St NW,10680,38.8963,-77.045
20th & L St NW,8764,38.903584,-77.044789
20th & O St NW / Dupont South,17737,38.908905,-77.04478
20th St & Florida Ave NW,21111,38.9154,-77.0446
20th St & Virginia Ave NW,4439,38.894722,-77.045128
21st & I St NW,11717,38.9008,-77.047
21st & M St NW,20127,38.90534,-77.046774
21st St & Constitution Ave NW,7739,38.892459,-77.04656700000002
21st St & Pennsylvania Ave NW,9610,38.901539,-77.046564
22nd & H St NW,9761,38.899104,-77.048946
22nd & I St NW / Foggy Bottom,17651,38.90088,-77.048911
22nd & P ST NW,13903,38.909394,-77.048728
22nd St & Constitution Ave NW,8108,38.892441,-77.048947
23rd & M St NW,20371,38.905303,-77.050264
24th & N St NW,12034,38.9066,-77.05152
24th & R St NE / National Arboretum,2785,38.91263,-76.971923
25th St & Pennsylvania Ave NW,15823,38.903827,-77.053485
2nd & G St NE,12692,38.89967,-77.00366600000002
2nd St & Massachusetts Ave NE,17117,38.894972,-77.003135
2nd St & Seaton Pl NE,4841,38.914751,-77.00356
3000 Connecticut Ave NW / National Zoo,7120,38.930282,-77.055599
31st & Water St NW,8721,38.902814,-77.06104300000001
34th & Water St NW,9499,38.903663,-77.06766800000003
34th St & Wisconsin Ave NW,5666,38.916442,-77.0682
36th & Calvert St NW / Glover Park,4835,38.922581,-77.070334
37th & O St NW / Georgetown University,12319,38.90774,-77.071652
39th & Calvert St NW / Stoddert,6423,38.922649,-77.077271
39th & Veazey St NW,3975,38.943837,-77.077078
3rd & D St SE,9766,38.8851,-77.0023
3rd & Elm St NW,8972,38.917622,-77.01597
3rd & G St SE,11054,38.881185,-77.001828
3rd & H St NE,17275,38.900412,-77.001949
3rd & H St NW,8900,38.899408,-77.015289
3rd & M St NE,18731,38.90547,-77.00213000000002
3rd & Tingey St SE,12952,38.87501,-77.0024
3rd & Underwood St NW,1227,38.968834,-77.016258
3rd St & Pennsylvania Ave SE,16737,38.88737800000001,-77.00195500000002
3rd St & Riggs Rd NE,1063,38.957463,-77.002239
47th & Elm St,1021,38.982456,-77.09199100000002
48th Pl & MacArthur Blvd NW,185,38.917304,-77.09629
4th & C St SW,18259,38.886372,-77.017701
4th & D St NW / Judiciary Square,9147,38.895344,-77.01610600000002
4th & E St SW,17181,38.88412,-77.017445
4th & East Capitol St NE,12562,38.889955,-77.000349
4th & M St SE,435,38.876751,-77.000736
4th & M St SW,21574,38.8767,-77.0178
4th & W St NE,5706,38.919077,-77.000648
4th St & Madison Dr NW,41888,38.890493,-77.017253
4th St & Mississippi Ave SE,148,38.836,-77.0009
5th & F St NW,14185,38.897222,-77.019347
5th & K St NW,27048,38.90304,-77.01902700000002
5th & Kennedy St NW,2055,38.956556,-77.019814
5th St & Massachusetts Ave NW,22588,38.90093,-77.018677
61st St & Banks Pl NE,114,38.891805,-76.913563
6th & H St NE,20062,38.899972,-76.998347
6th & K St NE,6789,38.902877,-76.998405
6th St & Indiana Ave NW,16235,38.894573,-77.01994
7th & E St SW,7402,38.88345,-77.021741
7th & F St NW / National Portrait Gallery,19718,38.897312,-77.022325
7th & K St NW,1294,38.902674,-77.021392
7th & R St NW / Shaw Library,16549,38.912719,-77.022155
7th & T St NW,19683,38.9155,-77.0222
7th St & Massachusetts Ave NE,9365,38.89222,-76.99602
8th & D St NW,15532,38.894851,-77.02324
8th & East Capitol St NE,7857,38.889988,-76.995193
8th & Eye St SE / Barracks Row,6524,38.8792,-76.9953
8th & F St NE,9123,38.897274,-76.994749
8th & H St NW,27589,38.8997,-77.02308599999998
8th & O St NW,25954,38.90864000000001,-77.02277
9th & Upshur St NW,6594,38.9418,-77.0251
Adams Mill & Columbia Rd NW,18538,38.922925,-77.04258100000001
Alabama & MLK Ave SE,415,38.84323,-76.999376
Alabama Ave & Stanton Rd SE / Shops at Park Village,290,38.84627,-76.98185
Amherst Ave & Elkins St,112,39.044887,-77.047788
Amherst Ave & Prichard Rd,114,39.035965,-77.048395
Anacostia Library,596,38.86578400000001,-76.9784
Anacostia Metro,2290,38.862669,-76.994637
Anacostia Park,1327,38.87335,-76.9834
Arlington Blvd & Fillmore St,1636,38.873755,-77.089233
Arlington Blvd & N Queen St,2221,38.88936500000001,-77.077294
Army Navy Dr & S Nash St,769,38.86215,-77.06812099999998
Ballenger Ave & Dulaney St,2796,38.802677,-77.063562
Baltimore Ave & Jefferson St,305,38.95548,-76.94013299999997
Baltimore Ave & Van Buren St / Riverdale Park Station,147,38.969581,-76.937349
Barcroft Community Center,762,38.850337,-77.100989
Barton St & 10th St N,1907,38.884961,-77.08776999999998
Battery Ln & Trolley Trail,1643,38.992375,-77.100104
Benning Branch Library,426,38.894,-76.947974
Benning Rd & East Capitol St NE / Benning Rd Metro,505,38.889935,-76.93723
Bethesda Ave & Arlington Rd,2296,38.981103,-77.097426
Bladensburg Rd & Benning Rd NE,5168,38.900413,-76.982872
Braddock Rd Metro,9664,38.814577,-77.052808
Branch & Pennsylvania Ave SE,317,38.8692,-76.9599
Broschart & Blackwell Rd,16,39.102099,-77.200322
C & O Canal & Wisconsin Ave NW,12350,38.90375,-77.06269
California St & Florida Ave NW,16140,38.917761,-77.04061999999998
Calvert & Biltmore St NW,5893,38.923203,-77.047637
Calvert St & Woodley Pl NW,17301,38.923583,-77.050046
Campus Commons,12,38.944707,-77.335425
Carlin Springs Rd & N Thomas St,1716,38.876695,-77.11298199999997
Carroll & Ethan Allen Ave,2278,38.977933,-77.006472
Carroll & Westmoreland Ave,1564,38.975,-77.01120999999998
Citadel Ave & McGrath Blvd,321,39.049,-77.10933
Clarendon Blvd & N Fillmore St,4476,38.8881,-77.09308
Clarendon Blvd & Pierce St,5140,38.893438,-77.076389
Clarendon Metro / Wilson Blvd & N Highland St,6440,38.88786,-77.094875
Columbia & Ontario Rd NW,14410,38.924088,-77.040787
Columbia Pike & S Courthouse Rd,2025,38.863833,-77.08031899999997
Columbia Pike & S Orme St,1789,38.867262,-77.072315
Columbia Pike & S Taylor St,323,38.858524,-77.103728
Columbia Pike & S Walter Reed Dr,1561,38.862478,-77.08659899999998
Columbia Rd & Belmont St NW,12072,38.920669,-77.04368000000002
Columbia Rd & Georgia Ave NW,10546,38.928121,-77.02379499999998
Columbus Ave & Gramercy Blvd,175,39.12333,-77.16486
Columbus Ave & Tribeca St,1055,39.126,-77.1673
Columbus Circle / Union Station,63493,38.89696,-77.00493
Commerce St & Fayette St,1856,38.805648,-77.05293
Commonwealth Ave & Oak St,942,38.812711,-77.061715
Congress Heights Metro,545,38.844711,-76.98782299999998
Congressional Ln & E Jefferson St,560,39.06219,-77.129235
Connecticut & Nebraska Ave NW,4335,38.955016,-77.069956
Connecticut Ave & Chevy Chase Lake Dr,161,38.994113,-77.076986
Connecticut Ave & Newark St NW / Cleveland Park,5563,38.934267,-77.057979
Connecticut Ave & R St NW,15190,38.912644,-77.04564
Connecticut Ave & Tilden St NW,2666,38.941139,-77.061977
Connecticut Ave & Yuma St NW,2396,38.947156,-77.065115
Constitution Ave & 2nd St NW/DOL,23877,38.892275,-77.013917
Convention Center / 7th & M St NW,19970,38.905737,-77.02226999999998
Cordell & Norfolk Ave,1339,38.98954000000001,-77.098029
Corporate Blvd & Omega Dr,161,39.106971,-77.192645
Crabbs Branch Way & Calhoun Pl,341,39.107709,-77.152072
Crabbs Branch Way & Redland Rd,63,39.12004500000001,-77.15698499999998
Crystal Dr & 15th St S,2066,38.86017,-77.049593
Crystal Dr & 20th St S,2611,38.856425,-77.04923199999998
Crystal Dr & 23rd St S,2275,38.8533,-77.0498
Crystal Dr & 27th St S,904,38.848466,-77.051514
Crystal Dr & Potomac Ave,664,38.848304,-77.05122
D St & Maryland Ave NE,12219,38.894758,-76.997114
Deanwood Rec Center,201,38.908473,-76.933099
Division Ave & Foote St NE,120,38.897407,-76.925907
Duke St & John Carlyle St,2377,38.804378,-77.060866
E Montgomery Ave & Maryland Ave,322,39.084125,-77.151291
Eads St & 12th St S,18,38.86275300000001,-77.05428
Eads St & 15th St S,2472,38.858971,-77.05323
East West Hwy & 16th St,716,38.995681,-77.038721
East West Hwy & Blair Mill Rd,939,38.990249,-77.02935
Eastern Market / 7th & North Carolina Ave SE,13524,38.886952,-76.996806
Eastern Market Metro / Pennsylvania Ave & 7th St SE,31111,38.884,-76.995397
Eckington Pl & Q St NE,11239,38.910972,-77.00495
Eisenhower Ave & Mill Race Ln,1949,38.801111,-77.068952
Executive Blvd & E Jefferson St,946,39.04873,-77.1257
Fairfax Dr & Wilson Blvd,3634,38.885801,-77.09774499999997
Fairfax Village,538,38.86559000000001,-76.95210300000002
Fallsgrove Blvd & Fallsgrove Dr,293,39.096312,-77.192672
Fallsgrove Dr & W Montgomery Ave,263,39.099376,-77.188014
Fenton St & Gist Ave,1295,38.989724,-77.023854
Fessenden St & Wisconsin Ave NW,1322,38.954812,-77.082426
Fishers Ln & Rock Creek Mill Rd,330,39.0629,-77.113454
Fleet St & Ritchie Pkwy,424,39.076331,-77.141378
Fleet St & Waterfront St,162,38.782633,-77.016059
Florida Ave & R St NW,13228,38.9126,-77.0135
Fort Totten Metro,2306,38.952369,-77.002721
Friendship Blvd & Willard Ave,1271,38.96115,-77.08865899999998
GMU / Fairfax Dr & Kenmore St,104,38.884616,-77.10108000000002
Gallaudet / 8th St & Florida Ave NE,5145,38.90509,-76.9941
Garland Ave & Walden Rd,154,39.00048,-77.00076999999997
George Mason Dr & Wilson Blvd,1950,38.87887,-77.1207
Georgetown Harbor / 30th St NW,13399,38.902221,-77.059219
Georgia & Missouri Ave NW,1297,38.961339,-77.027855
Georgia & New Hampshire Ave NW,11218,38.936043,-77.024649
Georgia Ave & Emerson St NW,2690,38.949662,-77.027333
Georgia Ave & Kennedy St NW,1263,38.95674,-77.02790999999998
Georgia Ave & Piney Branch Rd NW,994,38.967505,-77.027976
Georgia Ave & Spring St,532,38.999388,-77.03155500000003
Georgia Ave and Fairmont St NW,4208,38.9249,-77.0222
Glebe Rd & 11th St N,2333,38.883921,-77.116817
Good Hope & Naylor Rd SE,304,38.860227,-76.966572
Good Hope Rd & 14th St SE,914,38.866611,-76.985238
Good Hope Rd & MLK Ave SE,1663,38.867373,-76.988039
Grandview & Blueridge Ave,374,39.043272,-77.053085
Gravelly Point,234,38.865029,-77.039511
Greensboro & International Dr,345,38.923083,-77.227417
Greensboro & Pinnacle Dr,62,38.92245,-77.23034
Hains Point/Buckeye & Ohio Dr SW,6069,38.878433,-77.03023
Hamlin & 7th St NE,2835,38.927497,-76.997194
Harvard St & Adams Mill Rd NW,3669,38.927872,-77.043358
Henry Bacon Dr & Lincoln Memorial Circle NW,41020,38.890544,-77.049379
Henry St & Pendleton St,1985,38.811456,-77.050276
Independence Ave & L'Enfant Plaza SW/DOE,9602,38.887312,-77.025762
Jefferson Dr & 14th St SW,43993,38.888553,-77.03242900000002
Jefferson Memorial,35752,38.879819,-77.037413
John McCormack Dr & Michigan Ave NE,3215,38.9346,-76.9955
Joliet St & MLK Ave SW/Bald Eagle Rec Ctr,15,38.81909,-77.01033000000002
Jones Branch & Westbranch Dr,102,38.931911,-77.219261
Kansas Ave & Sherman Cr NW,628,38.948057,-77.021467
Kennebec St & 11th St N,1743,38.880992,-77.135271
Kennedy Center,8969,38.897293,-77.05556999999997
Key Blvd & N Quinn St,1855,38.896355,-77.078408
Key West Ave & Diamondback Dr,100,39.106152,-77.202354
Key West Ave & Great Seneca Hwy,70,39.105642,-77.20385999999998
Key West Ave & Siesta Key Way,159,39.105295,-77.194774
King Farm Blvd & Piccard Dr,623,39.110314,-77.18266899999998
King Farm Blvd & Pleasant Dr,721,39.114688,-77.171487
King Greenleaf Rec Center,117,38.876211,-77.012443
King St & Patrick St,2572,38.805317,-77.049883
King St Metro North / Cameron St,4724,38.80704,-77.05981700000002
King St Metro South,3903,38.805767,-77.06071999999998
L'Enfant Plaza / 7th & C St SW,17548,38.886266,-77.02224100000002
Lamont & Mt Pleasant NW,13741,38.9319,-77.0388
Largo Rd & Campus Way / Prince Georges's Comm Col,40,38.88994,-76.825535
Largo Town Center Metro,242,38.899811,-76.844604
Lee Center,1608,38.797557,-77.05376600000002
Lee Hwy & N Adams St,4715,38.89593,-77.08900600000003
Lee Hwy & N Cleveland St,2527,38.894941,-77.09169
Lee Hwy & N Kirkwood Rd,781,38.895377,-77.09713
Lee Hwy & N Monroe St,835,38.896456,-77.104562
Lee Hwy & N Scott St,4178,38.897612,-77.080851
Lee Hwy & N Woodstock St,946,38.898301,-77.118009
Library St & Freedom Dr,309,38.959633,-77.35874100000002
Lincoln Memorial,53869,38.888251,-77.049426
Lincoln Rd & Seaton Pl NE/Harry Thomas Rec Center,5612,38.915,-77.0078
Livingston Rd & 3rd St SE,128,38.82373,-77.00223000000003
Lyttonsville Rd & Lyttonsville Pl,309,38.999679,-77.051168
M St & New Jersey Ave SE,9762,38.8763,-77.0037
M St & Pennsylvania Ave NW,18541,38.905126,-77.056887
Maine Ave & 7th St SW,13085,38.878694,-77.023054
Maine Ave & 9th St SW,12980,38.88044,-77.02523599999998
Maple & Ritchie Ave,527,38.983627,-77.006311
Market Square / King St & Royal St,5639,38.804718,-77.043363
Maryland Ave & 17th St NE,85,38.901935,-76.978627
Maryland Ave & E St NE,10127,38.896134,-76.9929
Massachusetts Ave & 6th St NE,133,38.892934,-76.998273
Massachusetts Ave & Dupont Circle NW,38859,38.9101,-77.0444
Medical Center Dr & Key West Ave,152,39.103091,-77.196442
Metro Center / 12th & G St NW,20261,38.898364,-77.027869
Minnesota Ave Metro/DOES,706,38.897063,-76.947446
Mississippi Ave & 19th St SE / THEARC,93,38.84377,-76.97556999999998
Monroe Ave & Leslie Ave,2205,38.820932,-77.053096
Monroe St & Monroe Pl,389,39.083673,-77.149162
Montello Ave & Holbrook Terr NE,192,38.907444,-76.986813
Montgomery & East Ln,1480,38.983525,-77.09536700000002
Mount Vernon Ave & Bruce St,768,38.841291,-77.06309300000002
Mount Vernon Ave & E Del Ray Ave,1823,38.82595,-77.058541
Mount Vernon Ave & E Nelson Ave,1267,38.820064,-77.05761899999997
Mount Vernon Ave & Four Mile Run Park,1168,38.843422,-77.06401600000002
Mount Vernon Ave & Kennedy St,2008,38.833077,-77.059821
N Lynn St & Fairfax Dr,4882,38.89386,-77.070862
N Quincy St & Glebe Rd,2911,38.876393,-77.10773499999998
Nannie Helen Burroughs & Minnesota Ave NE,394,38.901385,-76.941877
Nannie Helen Burroughs Ave & 49th St NE,174,38.898536,-76.931862
Neal St & Trinidad Ave NE,5919,38.903732,-76.987211
Needwood Rd & Eagles Head Ct,546,39.123513,-77.15741
New Dominion Pkwy & Fountain Dr,184,38.960574,-77.356324
New Hampshire & Kirklynn Ave,186,38.988101,-76.988422
New Hampshire Ave & 24th St NW,17741,38.901755,-77.051084
New Hampshire Ave & T St NW,31654,38.91554,-77.03818000000003
New Jersey Ave & F St NW,235,38.897108,-77.011616
New Jersey Ave & L St NW,4519,38.903598,-77.01397
New Jersey Ave & N St NW/Dunbar HS,9246,38.90706,-77.015231
New Jersey Ave & R St NW,10252,38.91265900000001,-77.017669
New York Ave & 15th St NW,19251,38.899032,-77.033354
New York Ave & Hecht Ave NE,5115,38.915604,-76.983683
Norfolk & Rugby Ave,535,38.990639,-77.100239
Norfolk Ave & Fairmont St,1445,38.988562,-77.096539
North Capitol St & F St NW,26522,38.897446,-77.009888
North Capitol St & G Pl NE,9229,38.899703,-77.008911
North Shore & Cameron Crescent Dr/Crescent Apartments,77,38.970046,-77.338686
North Shore Dr & Village Rd,277,38.970412,-77.340787
Offutt Ln & Chevy Chase Dr,753,38.977093,-77.094589
Ohio Dr & West Basin Dr SW / MLK & FDR Memorials,17620,38.88412,-77.04656999999997
Oklahoma Ave & D St NE,3840,38.894474,-76.974828
Old Georgetown Rd & Southwick St,1189,38.999634,-77.109647
Oxon Hill Park & Ride,24,38.798749,-77.00103
Park Rd & Holmead Pl NW,15514,38.9308,-77.0315
Park Run & Onyx Dr,134,38.92755,-77.226644
Pennsylvania & Minnesota Ave SE,904,38.873057,-76.97101500000002
Perry & 35th St,177,38.936213,-76.960054
Philadelphia & Maple Ave,460,38.98128,-77.011336
Piccard & W Gude Dr,385,39.102212,-77.177091
Pleasant St & MLK Ave SE,1128,38.863897,-76.990037
